"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDU15","OUT019",84.6154113168348
"NCJ19","OUT019",128.754918127451
"FDD48","OUT013",1827.09895646469
"NCW42","OUT035",3736.88145511818
"FDL24","OUT017",2928.86253871904
"NCB30","OUT013",3142.09110224434
"FDK25","OUT013",2670.81997486525
"FDW28","OUT049",3173.1913280352
"FDD47","OUT017",2955.97134299142
"FDK16","OUT019",186.821703773027
"FDW37","OUT046",1505.36739191632
"FDA48","OUT035",3768.3456552038
"FDA14","OUT017",2369.94863693218
"FDV15","OUT013",1636.885230924
"FDN22","OUT049",4288.90026082978
"NCD55","OUT045",629.047014495904
"FDY43","OUT013",2708.49457979544
"NCU05","OUT017",1331.21422552067
"FDF10","OUT035",2542.72910064251
"FDR39","OUT018",2551.71063932562
"FDG40","OUT013",512.535387877782
"FDZ28","OUT019",266.262141361824
"FDE02","OUT045",1483.36608142549
"FDU60","OUT049",2824.33141935473
"FDM21","OUT013",4137.82810891821
"FDV52","OUT019",251.599069051193
"NCW06","OUT013",3046.49953693755
"FDX36","OUT035",3906.04410166801
"FDT35","OUT027",4576.71026515273
"NCL19","OUT010",330.487147332935
"NCD31","OUT046",2642.99094303751
"FDE53","OUT019",203.118669117703
"FDW58","OUT019",231.384651464227
"DRF48","OUT046",3055.24239706941
"FDW57","OUT035",3042.40306159047
"DRH13","OUT017",1769.78993607652
"FDT33","OUT013",2729.15840216479
"DRK47","OUT027",6048.88962114461
"FDY22","OUT010",378.918266053991
"FDC35","OUT019",599.555172367965
"FDO03","OUT013",3742.73701537645
"FDF24","OUT045",1265.10984109744
"FDF56","OUT018",2565.41007505469
"FDD28","OUT013",882.509886802899
"FDG53","OUT027",3706.22573235897
"FDO27","OUT019",276.744951965512
"NCF54","OUT018",2344.68185678812
"FDC20","OUT027",1453.6006112029
"FDU10","OUT046",621.990506487155
"DRA24","OUT018",2289.03416783973
"FDA02","OUT010",305.316827209941
"FDG10","OUT017",954.20326743244
"FDW39","OUT010",489.048433884932
"FDP04","OUT019",112.555091261424
"NCM55","OUT013",2973.67534622924
"FDG47","OUT045",4156.98882911965
"NCU41","OUT017",3220.64591921521
"NCK31","OUT017",852.209254206456
"FDZ46","OUT045",1700.6925410446
"FDU13","OUT027",4019.85451057896
"NCF19","OUT045",757.571650533447
"NCJ43","OUT013",2749.45355299777
"NCJ05","OUT045",2396.04138754287
"FDS04","OUT027",3673.33997392639
"FDX28","OUT010",196.748542137976
"FDB41","OUT027",1207.51263061823
"FDG53","OUT046",2233.06219507428
"FDL15","OUT010",358.542468594226
"FDQ08","OUT049",1021.1322661159
"DRN36","OUT013",1538.65619338025
"FDI46","OUT013",4094.80954851901
"FDG16","OUT027",5624.49998942003
"FDV32","OUT013",1002.97478754226
"FDF44","OUT010",361.534329726572
"FDK04","OUT018",749.426878884357
"NCA41","OUT013",3115.49658025894
"FDD51","OUT017",707.548555012611
"NCZ53","OUT045",2966.94078293526
"FDP01","OUT027",3977.24497052062
"FDY25","OUT049",3063.81610253717
"FDB17","OUT018",2414.19534429617
"NCV54","OUT018",1626.40396600177
"FDJ32","OUT017",1047.79137306343
"FDA37","OUT049",2130.22913185457
"FDG35","OUT035",2982.4504844394
"NCM05","OUT018",3784.35018605908
"FDG45","OUT046",3513.55655878225
"FDH28","OUT013",611.874868293791
"NCE18","OUT049",4141.37965641667
"FDH38","OUT045",1854.05814433131
"FDR56","OUT013",3254.99502451717
"FDH17","OUT027",2523.77795872786
"FDD39","OUT049",3552.6136292008
"FDB41","OUT049",773.207627171679
"NCR53","OUT046",3701.39339921752
"FDX46","OUT017",966.016876632898
"FDV28","OUT049",579.546377512179
"FDA08","OUT018",2347.47232258944
"FDH45","OUT017",711.945739366756
"NCS38","OUT010",256.381168133574
"FDD40","OUT010",408.00773395036
"DRM59","OUT035",2595.28432216686
"NCJ43","OUT018",2413.63326688748
"NCN29","OUT013",794.34517535456
"NCC19","OUT045",2986.15024032994
"FDR56","OUT035",3416.16845098379
"FDZ43","OUT049",4149.24462356388
"FDJ32","OUT010",145.567729349814
"DRH03","OUT017",1483.13103867764
"NCZ54","OUT035",2754.02038330021
"FDE26","OUT017",2468.55089164562
"FDS03","OUT045",989.058145321432
"DRZ24","OUT019",294.193492737993
"FDO48","OUT027",5915.54610034898
"FDW39","OUT049",2972.87096508806
"NCK05","OUT049",1034.03827294371
"NCK30","OUT017",4244.12257232843
"FDT27","OUT018",3354.27121697605
"FDS08","OUT019",471.928456434862
"NCJ19","OUT049",923.677737242771
"FDC58","OUT045",660.543514069888
"DRE37","OUT013",3022.84752417823
"FDW02","OUT035",2131.50586169408
"FDJ02","OUT010",407.259257610934
"FDX09","OUT045",2766.04735647267
"FDT31","OUT010",451.573389519266
"FDI24","OUT049",2961.60335839357
"FDY09","OUT045",2729.56017206231
"FDV28","OUT045",536.458521149573
"DRM47","OUT049",3195.9621197924
"FDT52","OUT019",595.0268897251
"FDI48","OUT018",736.763879918549
"FDY55","OUT017",4341.85513201307
"FDU48","OUT013",2080.10883132304
"FDN25","OUT045",839.414372061987
"FDP20","OUT049",2108.05671001311
"FDJ15","OUT013",2937.93377024434
"FDD04","OUT018",1874.89858266254
"FDY58","OUT045",3600.31919466956
"FDR37","OUT018",2483.00452971146
"FDF44","OUT013",2118.43769325231
"FDD32","OUT045",1296.67661421152
"FDR57","OUT017",2643.32533376812
"DRG39","OUT027",1414.42460153942
"FDX15","OUT017",2659.8634563441
"DRN37","OUT045",2590.91313532802
"FDW40","OUT027",3735.97945672864
"FDB32","OUT049",1547.47486709181
"FDM40","OUT018",1932.79078744802
"FDE39","OUT027",3159.25150166026
"DRH49","OUT017",1350.54640489774
"FDT46","OUT049",815.220007866098
"NCF06","OUT035",4391.74795329196
"FDP07","OUT017",3295.68599392849
"FDC04","OUT013",3768.41387680746
"FDZ32","OUT017",1753.15771302326
"FDD50","OUT045",2685.84884132378
"FDU56","OUT017",3099.0871496851
"FDV34","OUT017",1202.89475634431
"NCY41","OUT013",584.782010740777
"NCK18","OUT046",2663.86338013584
"DRH25","OUT049",856.219480130264
"FDT57","OUT046",3875.42018177771
"FDV56","OUT018",1495.76278161581
"FDV12","OUT045",1515.34741515406
"FDN52","OUT017",1453.86698754118
"FDX38","OUT035",801.402829992465
"FDE47","OUT018",1708.86953822419
"NCO07","OUT013",3409.79756278083
"FDV09","OUT027",3988.00046985524
"FDZ23","OUT019",485.195453232923
"DRH51","OUT018",1169.06597272898
"NCY54","OUT045",2680.64509062845
"DRG49","OUT013",3991.49132484914
"NCC19","OUT049",3210.94673883359
"NCV53","OUT045",3822.61358305182
"FDZ47","OUT019",246.966853916469
"NCO26","OUT018",1566.19367551541
"NCP02","OUT045",934.304499870908
"NCW30","OUT018",3616.11282299453
"NCN55","OUT046",3946.1387964141
"FDB20","OUT010",180.653557103359
"DRL11","OUT013",2502.56565381966
"DRD60","OUT045",2825.52261248812
"FDW14","OUT010",183.575571456522
"FDL27","OUT010",150.05908600587
"FDU09","OUT018",772.649648897307
"DRH36","OUT027",1972.61067527922
"FDP34","OUT027",4163.04798654445
"FDE04","OUT017",2921.81133031181
"FDZ57","OUT027",3485.40158978295
"FDF02","OUT010",264.270994322115
"FDG28","OUT045",3814.47385535269
"NCI31","OUT046",559.581728207844
"FDT43","OUT013",813.439004395002
"FDU20","OUT046",1984.6630256447
"FDD53","OUT013",657.487339410564
"FDW15","OUT045",2355.73070432566
"NCT53","OUT045",2565.70051372392
"NCG55","OUT027",3018.00869639277
"FDD48","OUT035",1926.89749464573
"FDG47","OUT049",4488.88390446866
"FDI21","OUT017",1064.04788580928
"FDT27","OUT017",4009.48683972385
"DRO35","OUT013",1850.07722829923
"FDD33","OUT017",3952.52690145657
"FDC04","OUT035",4044.2097453205
"FDY34","OUT013",2659.86102383498
"DRJ49","OUT049",2125.00977350026
"FDE05","OUT049",2358.06461205193
"FDU31","OUT017",3743.71517145523
"NCN19","OUT027",5014.49030447184
"FDK56","OUT027",4974.28175130389
"FDK58","OUT017",1729.89055568414
"NCJ42","OUT035",1703.51218492505
"FDZ34","OUT027",5180.40979246722
"FDA52","OUT018",2403.65514234615
"NCR29","OUT013",890.3172625252
"FDT48","OUT035",3415.2917363807
"DRJ51","OUT019",495.136124668884
"NCS54","OUT046",2850.17440673016
"FDV01","OUT035",2690.41860122196
"DRG51","OUT027",4274.04025609179
"NCG42","OUT013",2072.91425135744
"FDA51","OUT049",1904.30884399017
"FDV19","OUT010",425.673708470149
"NCT18","OUT045",2814.51166801159
"NCS41","OUT045",2902.22037273809
"FDO03","OUT046",3787.92244227412
"FDL12","OUT010",149.214457557216
"FDY37","OUT010",392.556730932546
"FDI58","OUT049",1550.74237554621
"FDT28","OUT018",1997.71757989399
"NCC42","OUT010",334.857729119113
"FDO01","OUT017",2102.64310362859
"FDJ02","OUT013",2401.06683907864
"FDQ04","OUT018",558.915473692097
"DRL47","OUT013",1985.16075833539
"FDZ32","OUT035",1841.07284267817
"FDC35","OUT035",3602.30019032691
"FDX14","OUT045",1097.45718831335
"FDZ35","OUT013",1704.91005788374
"FDL14","OUT013",2564.66129749505
"FDO04","OUT049",877.684632734949
"DRK11","OUT017",2493.76054121905
"FDB44","OUT018",2969.53491962968
"FDZ50","OUT049",3044.79988217338
"FDI12","OUT027",2369.03467526013
"FDU43","OUT017",4047.42277716324
"FDD58","OUT010",225.994052028739
"FDB27","OUT017",3194.9372613931
"FDB04","OUT018",1163.23263662516
"NCO17","OUT013",1910.15948575368
"FDL12","OUT017",967.230967129964
"DRJ13","OUT049",2670.87030901417
"FDD57","OUT045",1500.62915753778
"FDW19","OUT035",1908.14443606861
"DRD27","OUT018",1326.59987733959
"FDH27","OUT027",3802.50543900208
"NCW30","OUT027",6939.43976247625
"FDR40","OUT018",1079.22193451744
"FDG05","OUT013",2480.79725708513
"NCY41","OUT019",81.7806855351136
"FDI38","OUT018",2961.28528515839
"FDR20","OUT046",701.856817359202
"FDE09","OUT017",1823.44540342807
"FDN50","OUT019",257.034163998008
"DRF27","OUT045",2306.10912930199
"DRF51","OUT013",581.370296414577
"NCO02","OUT019",158.605521436209
"FDB51","OUT027",1616.89014542806
"FDJ50","OUT013",849.790254208878
"FDN52","OUT013",1342.78042745345
"FDX14","OUT013",1182.71625654024
"FDT27","OUT019",680.789557575779
"FDV10","OUT013",660.329155997152
"FDU33","OUT046",731.201177934529
"FDU58","OUT046",3067.60898632862
"NCP42","OUT027",5171.65475317582
"FDL51","OUT027",5639.20325751276
"DRH15","OUT027",1183.52131286897
"FDU16","OUT017",1391.6325356241
"FDW15","OUT017",2523.74537803025
"FDQ44","OUT045",1896.56967217304
"NCI06","OUT027",4773.16419305366
"DRK23","OUT019",660.538991496325
"FDC28","OUT035",1808.80795219894
"NCY17","OUT019",101.586804622303
"NCV05","OUT018",2145.25941605231
"FDM34","OUT019",306.985988685756
"DRD60","OUT027",4861.1756871761
"FDT38","OUT046",1344.20492446365
"FDQ57","OUT018",2005.95991068095
"FDE59","OUT027",948.131298790732
"NCM43","OUT046",2646.81105807503
"DRI51","OUT049",2765.66301526918
"NCG30","OUT017",2051.65631002664
"NCK54","OUT035",1920.81845370279
"FDQ16","OUT019",199.803728891827
"FDI36","OUT013",3203.65544225256
"FDX16","OUT027",3880.23165322701
"FDA34","OUT046",2854.90042291818
"FDJ48","OUT018",3460.6531154532
"FDU47","OUT035",2415.36905427129
"FDS39","OUT046",2323.06212339955
"FDD11","OUT046",4163.71678217773
"FDM16","OUT027",1932.05808859958
"FDU56","OUT018",2550.78528733094
"FDQ32","OUT017",2063.80868223433
"DRK35","OUT013",620.999164628906
"FDA58","OUT049",3937.80620339912
"DRG48","OUT019",348.880268264656
"FDT59","OUT010",625.694710748577
"FDQ31","OUT019",244.450032358365
"FDS51","OUT018",866.762360684015
"FDW32","OUT027",2325.84471925381
"FDI15","OUT027",6983.28216659781
"NCV30","OUT017",1015.12293054443
"DRG25","OUT049",3124.81241572167
"FDT02","OUT013",510.113951994556
"FDO33","OUT027",3024.3460911108
"FDP38","OUT035",869.166925611226
"FDZ45","OUT035",3363.49297078234
"NCA54","OUT027",4763.32295958693
"FDU33","OUT017",759.138749347722
"FDN58","OUT017",3971.35872638239
"FDI05","OUT045",1154.56728648318
"FDM57","OUT019",210.107351759005
"NCS42","OUT027",2365.04099020193
"FDB57","OUT045",3524.14172757341
"FDC03","OUT045",3036.04074859526
"FDZ58","OUT013",1911.66728366112
"NCK29","OUT045",1960.74695123032
"NCR53","OUT045",3567.92816228483
"FDE26","OUT027",3908.44383925653
"FDU52","OUT049",2510.64271851491
"FDE41","OUT027",2200.36450856746
"FDU38","OUT018",2564.65989274938
"FDA52","OUT017",2910.39003225155
"FDW46","OUT046",1064.42966744829
"DRI59","OUT035",3832.69759054005
"FDT38","OUT035",1392.28784324311
"FDL33","OUT018",2751.83166822262
"FDQ01","OUT027",6888.79124163015
"FDJ08","OUT046",3136.77510866525
"FDQ47","OUT049",611.149689133269
"NCZ18","OUT013",4084.82804405989
"FDE29","OUT017",975.593484452234
"FDF10","OUT027",3936.27240579201
"FDC48","OUT049",1372.15577917396
"FDY58","OUT013",3686.94470589135
"NCX30","OUT010",578.500648209225
"FDV11","OUT013",2929.96507041137
"FDT46","OUT046",788.794516010963
"DRD01","OUT019",138.616091626081
"FDQ11","OUT013",4295.73960169126
"NCM41","OUT017",1535.96177199723
"NCC55","OUT013",571.886557547322
"FDG45","OUT027",5764.19197582996
"NCQ54","OUT049",2753.72099855015
"FDM34","OUT045",2001.40680356382
"FDD17","OUT019",516.59848558595
"FDN38","OUT027",6830.16484834342
"FDB53","OUT018",1995.24670644322
"NCL06","OUT035",4459.13597925937
"NCV18","OUT019",189.717688170085
"FDX25","OUT013",2967.45321825072
"FDB39","OUT046",861.654575182184
"FDC33","OUT049",3370.94238847566
"NCO14","OUT018",600.029205163476
"FDA58","OUT027",6357.99738716911
"NCQ02","OUT017",3084.51161244115
"NCR53","OUT017",3852.62528862946
"FDN52","OUT046",1405.58391165094
"FDG26","OUT046",4239.89995598559
"FDE23","OUT027",1250.7537784248
"DRI37","OUT013",936.204090661101
"DRH37","OUT018",2287.63357971068
"FDO01","OUT035",2107.35570256019
"FDK45","OUT049",2030.10645810088
"FDP23","OUT049",3705.73829642739
"FDM33","OUT035",3748.70217669705
"FDD36","OUT017",1977.35684121649
"FDL56","OUT017",1422.20263056831
"FDT27","OUT010",666.575774552911
"FDG52","OUT017",708.699045863938
"NCL42","OUT035",4122.67531098726
"DRJ24","OUT046",3026.34042199172
"FDV38","OUT046",821.575897372235
"FDT35","OUT045",2716.58928760319
"FDY51","OUT045",3447.03571474875
"FDC37","OUT017",1741.70193119974
"NCP43","OUT013",2905.31495581882
"FDO33","OUT045",1734.76532793972
"FDW04","OUT018",1782.58999417686
"NCC31","OUT046",2491.16623365331
"FDK22","OUT049",3616.53623038061
"FDJ50","OUT017",913.398325773379
"FDV13","OUT017",1506.76525904464
"DRL60","OUT017",2530.98936754476
"FDW03","OUT017",1752.8155464163
"FDY27","OUT035",2952.38493752019
"FDB39","OUT027",1411.33406033359
"FDU59","OUT045",2586.11237214728
"FDZ57","OUT049",2171.58658756695
"FDO21","OUT049",3811.53391263535
"FDS43","OUT018",2626.46556154557
"FDU28","OUT010",416.914350216423
"FDC51","OUT010",252.78187539554
"FDW16","OUT010",183.508162256586
"FDP32","OUT010",316.834443874293
"FDB60","OUT019",479.067168941167
"NCQ30","OUT046",1924.66239702424
"FDD26","OUT049",3178.73538010883
"FDI44","OUT045",1197.96893078015
"DRH23","OUT046",898.744550791197
"FDO44","OUT046",1785.56958073201
"FDG04","OUT046",2954.16998929885
"FDM32","OUT027",2421.40329800458
"FDM09","OUT013",2756.89733347984
"FDZ47","OUT013",1580.66852258141
"FDM40","OUT027",3754.47342589901
"FDY48","OUT017",1671.77536262608
"NCM30","OUT045",643.775310077131
"FDX36","OUT010",630.287339533726
"DRF03","OUT017",623.522397208032
"FDN51","OUT049",4417.11713153953
"FDM57","OUT049",1413.26193410025
"FDB35","OUT049",1588.63975460516
"FDY13","OUT027",2076.94475235571
"FDA37","OUT017",2154.02304797564
"NCX53","OUT017",2364.42261962687
"FDD59","OUT018",1144.67478061593
"FDX10","OUT019",95.0038919263663
"FDC03","OUT018",2691.23231578977
"FDW43","OUT035",3914.92967989435
"FDW10","OUT046",2841.76882805037
"FDY14","OUT027",6937.83170344479
"FDV43","OUT045",696.392543872526
"FDO40","OUT013",2329.68516426458
"FDP46","OUT027",2407.85932003262
"NCE43","OUT019",402.285834192294
"FDD05","OUT035",1962.32168573336
"FDJ60","OUT010",414.595585844521
"DRE27","OUT018",1280.76274970719
"FDO11","OUT035",4419.25610959589
"DRG11","OUT027",2850.65969855871
"FDK33","OUT010",503.688843706564
"DRM23","OUT045",2646.93908401767
"FDJ02","OUT027",3941.15374094957
"NCZ05","OUT045",1631.13498927444
"NCL30","OUT013",1988.9765353694
"FDZ19","OUT018",2450.67628361718
"FDM45","OUT049",2034.75187733603
"FDO36","OUT046",2878.05064479414
"NCK31","OUT045",781.275267174876
"DRJ37","OUT045",2387.68018830746
"FDP24","OUT018",1639.64086467866
"FDF46","OUT013",1841.52471351332
"FDX46","OUT019",144.932021142357
"NCL18","OUT045",3002.45948616168
"FDJ26","OUT013",3521.65657102399
"FDJ07","OUT045",1789.35204800015
"FDY15","OUT013",2454.43544199334
"DRG01","OUT045",1150.67005750917
"FDF58","OUT045",995.59526522977
"FDZ14","OUT019",269.343002835479
"FDP31","OUT049",1102.73555614339
"FDH45","OUT013",685.525583540769
"FDA09","OUT010",485.934511828582
"FDW31","OUT035",3448.78593831923
"FDA57","OUT046",658.107226929303
"NCE55","OUT035",2993.46053905145
"FDC17","OUT019",436.268580732689
"FDC59","OUT013",1048.54111886952
"FDA22","OUT013",2737.27952503472
"FDK52","OUT035",3732.3896916234
"NCM26","OUT046",2461.44577338483
"NCT53","OUT035",2854.29801272127
"FDW45","OUT018",2045.67664316788
"NCI18","OUT035",3748.94297794186
"FDE38","OUT018",2319.8815083668
"FDF08","OUT019",235.731215680613
"FDY58","OUT010",567.564909645867
"FDF58","OUT019",138.332829790764
"FDX39","OUT017",3573.3847144005
"FDB44","OUT049",3557.95099145952
"FDF28","OUT013",1979.03533889495
"FDE39","OUT013",1820.25537478936
"FDT37","OUT018",3594.46711346206
"FDZ45","OUT017",3324.11314882656
"FDO40","OUT035",2481.81307140481
"FDM57","OUT027",2279.84704647919
"DRG36","OUT017",2867.38275710726
"FDY36","OUT010",151.256612548427
"DRL60","OUT027",4034.18639221388
"FDS25","OUT019",330.993012007674
"DRF49","OUT027",2977.55777393039
"FDP16","OUT045",3733.4844881363
"FDS60","OUT049",2991.09967860034
"FDU15","OUT027",1010.62080153734
"FDK43","OUT046",2054.57022074638
"FDN25","OUT046",925.160530379727
"FDE53","OUT049",1688.43731118806
"FDB22","OUT013",2500.93619202419
"FDE39","OUT017",1937.18263986429
"FDX35","OUT035",4008.807390016
"NCG54","OUT049",2805.84525402128
"FDH27","OUT035",2415.47710905186
"NCK42","OUT013",3445.10420126542
"FDS25","OUT049",1863.75796551658
"FDI10","OUT018",2436.84718162544
"FDU35","OUT035",1726.66624818284
"FDI04","OUT017",3290.77971935274
"DRK23","OUT035",4309.78902864906
"FDB53","OUT019",308.31921694224
"FDY02","OUT049",4365.23927430634
"FDM60","OUT035",682.689183157944
"NCJ31","OUT010",629.146026163988
"DRP35","OUT017",2089.25046799099
"NCQ30","OUT018",1673.8721614252
"DRL11","OUT010",368.494402217691
"FDU01","OUT013",3030.43566720485
"FDR39","OUT035",3068.66443083806
"FDO08","OUT046",2743.64787029339
"FDC02","OUT045",4149.48086238156
"NCZ29","OUT035",2166.53360354097
"FDF29","OUT010",268.921857098536
"FDZ23","OUT017",3154.77793859977
"NCU53","OUT018",2309.13844867027
"NCW30","OUT013",4153.24197315318
"NCM26","OUT027",4095.8031916712
"FDV50","OUT027",3202.93520830369
"FDW15","OUT049",2468.45183484474
"FDI35","OUT027",4899.11793566812
"FDO11","OUT017",4317.14200927296
"FDN48","OUT046",1482.49926496447
"NCA17","OUT049",2493.45670016125
"NCN54","OUT013",1237.25351081612
"FDP22","OUT013",797.493829678466
"NCB54","OUT035",2152.45572933613
"FDD08","OUT045",584.339980924109
"DRM48","OUT010",78.760721073561
"FDG41","OUT027",2908.41253527742
"FDE44","OUT027",1295.47008681859
"FDE26","OUT035",2481.6426611883
"NCS38","OUT013",1793.48543935919
"NCJ54","OUT018",3194.77433811026
"FDI40","OUT019",220.229455733091
"FDN45","OUT018",3119.9866523373
"FDU43","OUT046",3981.2168027655
"FDI04","OUT010",444.868090159503
"NCC07","OUT018",1418.1681572574
"NCC07","OUT019",218.750372808725
"NCD18","OUT045",3593.04059884036
"FDU55","OUT035",4444.48573673128
"FDX59","OUT035",599.664354109119
"FDR52","OUT049",3146.80647315794
"NCP17","OUT013",1003.71391691828
"FDQ32","OUT045",1927.23664895497
"NCT17","OUT049",3159.07424292207
"FDO10","OUT049",959.176469332475
"FDE32","OUT049",600.049974395796
"FDN44","OUT045",2472.89014471606
"FDH02","OUT035",1539.84468127396
"FDK60","OUT013",1587.88203364368
"FDS24","OUT019",207.990552209719
"FDL03","OUT010",519.290754350209
"FDB46","OUT027",5730.51731013453
"FDO48","OUT049",3755.28070512238
"FDZ39","OUT049",1726.86547048264
"FDT02","OUT027",912.160482366108
"FDC50","OUT013",1530.5928223911
"FDP39","OUT035",866.886961315252
"DRG15","OUT018",799.697937247699
"FDP10","OUT018",1426.9813833392
"FDF53","OUT027",4794.16576186792
"FDN34","OUT045",2683.96229361598
"FDK02","OUT045",1903.81465983935
"FDC23","OUT045",2771.16941183142
"FDJ10","OUT019",391.182396715766
"FDE53","OUT035",1758.19566643496
"FDR25","OUT035",4699.28010835128
"FDW50","OUT046",2615.21396533249
"FDS09","OUT049",858.474195275066
"FDW49","OUT010",463.413429434116
"FDU51","OUT046",2940.04328191619
"FDF28","OUT018",1706.08385642597
"NCY30","OUT018",2450.0972659678
"FDD44","OUT045",4186.20899355093
"FDX09","OUT017",2964.89267695393
"NCF30","OUT013",1991.14963038119
"FDZ50","OUT019",429.431123296684
"FDW37","OUT013",1435.88844552019
"FDD11","OUT049",4320.2144834004
"DRH39","OUT018",997.284166542679
"FDA36","OUT049",3066.47268733779
"NCG43","OUT049",1507.15379942043
"FDF02","OUT035",1771.95561853886
"FDP57","OUT027",2691.76330465373
"NCE42","OUT017",3835.82206693815
"NCR38","OUT027",6731.48277467172
"FDP03","OUT019",343.649363361493
"FDO51","OUT035",722.759841512496
"NCQ42","OUT046",2043.27515817503
"NCM41","OUT046",1471.01895430594
"FDH48","OUT027",2245.50964966893
"DRF60","OUT046",3862.9632935153
"FDJ27","OUT035",1737.73807675156
"FDQ14","OUT013",2352.19252565975
"FDN27","OUT017",1960.81347276993
"NCQ02","OUT046",3032.38239857675
"FDJ33","OUT049",2102.61877790317
"FDP07","OUT027",5239.2491360065
"DRE01","OUT049",4070.67668831416
"FDU36","OUT045",1545.1204500453
"FDL28","OUT017",3800.12158731913
"NCX53","OUT046",2282.40891064417
"FDZ39","OUT013",1667.30062361156
"NCP42","OUT013",3115.33551933068
"FDJ14","OUT035",1406.87589241714
"FDK04","OUT049",889.069515838873
"NCC19","OUT017",3247.03450860084
"FDS09","OUT018",719.346711086186
"FDZ02","OUT046",1588.37005858738
"FDD35","OUT018",1693.99932285924
"NCY42","OUT017",2384.26605353988
"FDB05","OUT045",3799.21722353265
"FDF20","OUT035",3340.4616794139
"NCO41","OUT018",1344.86483447674
"FDC40","OUT027",2084.9774628535
"FDV58","OUT045",3072.81327181784
"FDZ57","OUT045",2038.86142487471
"DRM35","OUT046",2907.65777616583
"DRN36","OUT018",1289.75902912685
"FDQ13","OUT046",1368.52686457171
"DRO35","OUT010",253.481714768273
"NCD43","OUT035",1746.73071686412
"FDA51","OUT018",1563.95354587856
"NCX17","OUT027",6240.38673495025
"NCZ17","OUT049",652.890148294214
"FDR11","OUT027",4336.96508187032
"FDW34","OUT049",4073.71250786965
"FDN50","OUT017",1570.91110120153
"FDS09","OUT046",816.459158265655
"FDS48","OUT018",2070.95524924461
"FDL44","OUT049",2710.83048111641
"DRF48","OUT018",2617.15611806977
"FDA14","OUT018",1975.09691638519
"NCD30","OUT049",1572.28209161254
"FDI16","OUT017",841.070689936949
"NCG06","OUT035",4380.22576537213
"DRZ24","OUT035",2041.93442695633
"NCS17","OUT045",1474.45136243692
"FDB37","OUT045",3804.1837949263
"FDE10","OUT035",2237.53610172072
"FDC57","OUT045",3042.25701147658
"FDM12","OUT018",2636.46603912917
"FDE24","OUT049",2323.37149651061
"FDW22","OUT045",3491.39616232098
"DRD01","OUT027",1421.59404433482
"NCZ18","OUT027",6797.63920855407
"FDN49","OUT045",616.43651899525
"FDR22","OUT035",1921.86437152453
"FDV08","OUT019",103.8350135259
"FDY39","OUT046",3075.16749468663
"FDV36","OUT049",2064.12970551397
"FDO60","OUT045",685.820422680996
"FDU04","OUT027",3194.4899258544
"FDR20","OUT027",1245.67214060327
"FDW19","OUT019",294.803664075118
"FDU40","OUT049",3137.1732734739
"FDK15","OUT045",1517.56964026254
"DRF15","OUT035",2495.5131701245
"FDQ25","OUT017",2983.01116649541
"FDI48","OUT019",128.354545266198
"FDS49","OUT046",1258.7976019044
"FDV22","OUT046",2579.45794789545
"NCV42","OUT046",1751.16449765083
"FDX26","OUT046",2907.49407928786
"FDI33","OUT018",1224.02732831587
"FDZ14","OUT049",1986.51047173099
"FDG10","OUT013",905.128148915628
"FDM38","OUT018",721.862211742589
"FDG26","OUT027",6894.08320092077
"FDH46","OUT035",1739.4620781445
"FDN13","OUT018",1320.18978113067
"FDU57","OUT035",2579.20795731388
"NCI06","OUT046",2892.77334988526
"FDM38","OUT045",839.800122181315
"NCG42","OUT010",270.654509946118
"FDL39","OUT045",2766.58049000096
"FDT31","OUT019",471.266100928289
"FDV59","OUT013",3546.24183366519
"FDB49","OUT035",1714.80144851308
"FDD58","OUT049",1678.16948341016
"DRN59","OUT046",720.498388037269
"FDX48","OUT049",2564.4621664788
"FDQ11","OUT049",4430.95023642294
"FDY12","OUT049",876.947625172534
"FDQ11","OUT045",4180.75086455009
"DRI11","OUT017",1919.978867483
"FDY32","OUT027",4376.62201391903
"FDS51","OUT045",932.410670192633
"FDR19","OUT010",403.852048667629
"DRB13","OUT018",2685.12295960143
"FDS21","OUT035",1054.27015078669
"FDQ40","OUT045",2709.73365258787
"NCE55","OUT013",2816.58552803544
"FDX43","OUT027",4429.94551430323
"FDS12","OUT049",2091.55104290173
"DRK01","OUT027",2510.98146128206
"FDN25","OUT017",898.96873665167
"FDB60","OUT046",3161.8772338905
"FDQ13","OUT017",1399.86584059815
"DRK13","OUT045",3084.022629054
"DRF25","OUT018",482.935177244736
"NCD42","OUT019",88.081102698917
"FDW25","OUT045",1332.60402068549
"NCV29","OUT027",4797.80174968902
"NCK42","OUT035",3631.93437038543
"DRJ13","OUT027",4213.63819398275
"DRD15","OUT017",3809.39499648256
"FDM27","OUT045",2488.47084634823
"FDZ50","OUT018",2528.48065839865
"FDC04","OUT046",3848.01248556236
"FDF50","OUT049",3342.31920992845
"FDP15","OUT045",4065.94643561634
"FDK46","OUT035",4439.14616670051
"FDZ56","OUT018",2347.80351291639
"FDY60","OUT049",2406.89425773114
"FDB10","OUT035",4052.54716951733
"FDR57","OUT045",2459.70371104558
"FDU58","OUT049",3165.72955770418
"FDH02","OUT046",1470.02004980663
"FDP48","OUT013",2965.00771730686
"FDI46","OUT035",4320.58362521452
"FDW56","OUT013",3134.29544790407
"NCM19","OUT010",258.848661265919
"FDS50","OUT027",5802.29602487912
